,logistics,_id,area,weight,fee,time
109,中通,75822658500474,北京,0.77,2.8,2021-11-01
110,中通,75822658213485,河北,0.77,2.5,2021-11-01
111,中通,75822658455456,河北,0.76,2.5,2021-11-01
112,中通,75822658808539,河北,1.88,2.8,2021-11-01
113,中通,75822658597098,河北,1.85,2.8,2021-11-01
114,中通,75822656611788,河北,0.79,2.5,2021-11-01
115,中通,75822657075414,北京,1.31,3.0,2021-11-01
116,中通,75822656773042,天津,1.3,3.0,2021-11-01
117,中通,75822656860483,北京,1.29,3.0,2021-11-01
118,中通,75822656915730,河北,1.32,2.8,2021-11-01
119,中通,75822657918687,河北,1.33,2.8,2021-11-01
120,中通,75822658356736,山西,1.29,3.0,2021-11-01
121,中通,75822658058774,河北,1.28,2.8,2021-11-01
122,中通,75822658213472,河北,1.35,2.8,2021-11-01
123,中通,75822656917396,山西,1.34,3.0,2021-11-01
124,中通,75822656714123,山西,1.33,3.0,2021-11-01
125,中通,75822656790715,河北,1.29,2.8,2021-11-01
126,中通,75822657360799,北京,1.29,3.0,2021-11-01
127,中通,75822657286818,河北,1.32,2.8,2021-11-01
128,中通,75822656637486,河北,1.27,2.8,2021-11-01
129,中通,75822657155393,天津,1.3,3.0,2021-11-01
130,中通,75822656860521,天津,1.29,3.0,2021-11-01
131,中通,75822658356493,河北,0.79,2.5,2021-11-01
132,中通,75822658450276,河北,0.76,2.5,2021-11-01
133,中通,75822658605596,北京,0.5,2.8,2021-11-01
134,中通,75822658646226,天津,1.82,3.0,2021-11-01
135,中通,75822656915727,河北,1.82,2.8,2021-11-01
136,中通,75822658585566,北京,1.83,3.0,2021-11-01
137,中通,75822658585624,河北,1.82,2.8,2021-11-01
138,中通,75822657364781,北京,0.78,2.8,2021-11-01
139,中通,75822658607196,北京,0.5,2.8,2021-11-01
140,中通,75822658962762,河北,1.85,2.8,2021-11-01
141,中通,75822657383025,天津,1.88,3.0,2021-11-01
142,中通,75822658431253,河北,1.3,2.8,2021-11-01
143,中通,75822658382865,河北,0.82,2.5,2021-11-01
144,中通,75822658216719,河北,0.78,2.5,2021-11-01
145,中通,75822658435511,河北,0.77,2.5,2021-11-01
146,中通,75822658443268,山西,0.8,2.5,2021-11-01
147,中通,75822658808506,北京,0.5,2.8,2021-11-01
148,中通,75822658449212,天津,0.75,2.5,2021-11-01
149,中通,75822658449190,北京,0.5,2.8,2021-11-01
150,中通,75822657155232,河北,1.83,2.8,2021-11-01
151,中通,75822658648285,天津,1.26,3.0,2021-11-01
152,中通,75822658592640,河北,1.27,2.8,2021-11-01
153,中通,75822657292214,天津,1.3,3.0,2021-11-01
154,中通,75822657997402,北京,1.31,3.0,2021-11-01
155,中通,75822658646305,北京,1.31,3.0,2021-11-01
156,中通,75822656860468,河北,1.83,2.8,2021-11-01
157,中通,75822657520233,河北,1.89,2.8,2021-11-01
158,中通,75822656923897,河北,1.8,2.8,2021-11-01
159,中通,75822656615502,北京,1.29,3.0,2021-11-01
160,中通,75822658607206,河北,1.3,2.8,2021-11-01
161,中通,75822658729439,北京,1.35,3.0,2021-11-01
162,中通,75822658808513,河北,1.36,2.8,2021-11-01
163,中通,75822658605647,北京,0.5,2.8,2021-11-01
164,中通,75822656622329,北京,1.3,3.0,2021-11-01
165,中通,75822658361248,河北,1.3,2.8,2021-11-01
166,中通,75822656777461,山西,0.81,2.5,2021-11-01
167,中通,75822657081699,河北,1.32,2.8,2021-11-01
168,中通,75822657173212,北京,0.73,2.8,2021-11-01
169,中通,75822658438516,天津,1.26,3.0,2021-11-01
170,中通,75822657216026,天津,1.3,3.0,2021-11-01
171,中通,75822658439390,河北,1.24,2.8,2021-11-01
172,中通,75822658373755,山西,1.29,3.0,2021-11-01
173,中通,75822656476304,北京,1.34,3.0,2021-11-01
174,中通,75822656613176,河北,1.37,2.8,2021-11-01
175,中通,75822657152420,河北,1.31,2.8,2021-11-01
176,中通,75822657084948,北京,0.5,2.8,2021-11-01
177,中通,75822657080146,河北,1.28,2.8,2021-11-01
178,中通,75822657079583,北京,1.32,3.0,2021-11-01
179,中通,75822656634928,北京,0.5,2.8,2021-11-01
180,中通,75822656791860,山西,1.29,3.0,2021-11-01
181,中通,75822657164633,河北,1.29,2.8,2021-11-01
182,中通,75822656634984,北京,1.28,3.0,2021-11-01
183,中通,75822658213748,北京,0.5,2.8,2021-11-01
184,中通,75822657522129,河北,0.5,2.5,2021-11-01
185,中通,75822656860506,河北,1.85,2.8,2021-11-01
186,中通,75822657172933,河北,0.5,2.5,2021-11-01
187,中通,75822657079542,河北,1.8,2.8,2021-11-01
188,中通,75822657520274,河北,1.81,2.8,2021-11-01
189,中通,75822658722965,山西,0.77,2.5,2021-11-01
190,中通,75822658592611,北京,0.5,2.8,2021-11-01
191,中通,75822658435432,河北,1.82,2.8,2021-11-01
192,中通,75822656860476,山西,1.83,3.0,2021-11-01
193,中通,75822658720217,北京,1.28,3.0,2021-11-01
194,中通,75822657996023,天津,1.85,3.0,2021-11-01
195,中通,75822658434939,北京,1.86,3.0,2021-11-01
196,中通,75822658058726,北京,0.74,2.8,2021-11-01
197,中通,75822657995943,山西,0.75,2.5,2021-11-01
198,中通,75822658510325,河北,0.76,2.5,2021-11-01
199,中通,75822658373701,北京,0.78,2.8,2021-11-01
200,中通,75822658234094,山西,0.74,2.5,2021-11-01
201,中通,75822658808554,河北,0.75,2.5,2021-11-01
202,中通,75822658648316,北京,0.78,2.8,2021-11-01
203,中通,75822658439652,河北,0.75,2.5,2021-11-01
204,中通,75822658361235,北京,0.5,2.8,2021-11-01
205,中通,75822658722978,河北,0.75,2.5,2021-11-01
206,中通,75822656855259,北京,1.33,3.0,2021-11-01
207,中通,75822656626299,天津,1.31,3.0,2021-11-01
208,中通,75822658585558,北京,1.31,3.0,2021-11-01
209,中通,75822658817345,天津,1.35,3.0,2021-11-01
210,中通,75822658509456,河北,1.29,2.8,2021-11-01
211,中通,75822658597060,河北,1.3,2.8,2021-11-01
212,中通,75822658503897,山西,1.63,3.0,2021-11-01
213,中通,75822658376407,河北,1.32,2.8,2021-11-01
214,中通,75822658962750,山西,1.31,3.0,2021-11-01
215,中通,75822658445855,河北,1.32,2.8,2021-11-01
216,中通,75822657200330,河北,2.05,3.0,2021-11-01
217,中通,75822656476246,北京,1.29,3.0,2021-11-01
218,中通,75822657219882,北京,0.5,2.8,2021-11-01
219,中通,75822656473997,山西,1.31,3.0,2021-11-01
220,中通,75822658509428,天津,1.31,3.0,2021-11-01
221,中通,75822658509415,河北,1.33,2.8,2021-11-01
222,中通,75822656473226,河北,1.34,2.8,2021-11-01
223,中通,75822657134736,北京,1.32,3.0,2021-11-01
224,中通,75822657155194,河北,1.29,2.8,2021-11-01
225,中通,75822657086172,山西,1.31,3.0,2021-11-01
226,中通,75822656719386,北京,1.28,3.0,2021-11-01
227,中通,75822657169408,山西,1.28,3.0,2021-11-01
228,中通,75822656940919,河北,1.3,2.8,2021-11-01
229,中通,75822657173200,河北,1.26,2.8,2021-11-01
230,中通,75822658059622,北京,1.31,3.0,2021-11-01
231,中通,75822658059556,北京,1.28,3.0,2021-11-01
232,中通,75822658722766,山西,1.28,3.0,2021-11-01
233,中通,75822658722746,河北,1.31,2.8,2021-11-01
234,中通,75822658592823,河北,1.29,2.8,2021-11-01
235,中通,75822657522160,北京,0.5,2.8,2021-11-01
236,中通,75822657363446,北京,1.31,3.0,2021-11-01
237,中通,75822657298784,北京,1.28,3.0,2021-11-01
238,中通,75822657164618,河北,1.27,2.8,2021-11-01
239,中通,75822656917454,河北,0.5,2.5,2021-11-01
240,中通,75822657155403,河北,1.28,2.8,2021-11-01
241,中通,75822658582268,河北,1.3,2.8,2021-11-01
242,中通,75822657520290,天津,1.27,3.0,2021-11-01
243,中通,75822657373465,山西,1.32,3.0,2021-11-01
244,中通,75822656878414,河北,1.28,2.8,2021-11-01
245,中通,75822657997316,河北,2.33,3.0,2021-11-01
246,中通,75822657360625,山西,2.36,3.5,2021-11-01
247,中通,75822657164986,山西,2.85,3.5,2021-11-01
248,中通,75822658503907,天津,2.4,3.5,2021-11-01
249,中通,75822658359896,河北,4.11,5.88,2021-11-01
250,中通,75822657997349,天津,2.24,3.5,2021-11-01
251,中通,75822657081765,河北,2.41,3.0,2021-11-01
252,中通,75822656789037,山西,2.34,3.5,2021-11-01
253,中通,75822657165004,山西,2.23,3.5,2021-11-01
254,中通,75822657363400,河北,2.3,3.0,2021-11-01
255,中通,75822658431266,山西,2.44,3.5,2021-11-01
256,中通,75822658647911,北京,2.39,3.5,2021-11-01
257,中通,75822656871116,山西,2.39,3.5,2021-11-01
258,中通,75822657155258,河北,2.35,3.0,2021-11-01
259,中通,75822658817366,北京,0.5,2.8,2021-11-01
260,中通,75822657157023,天津,2.36,3.5,2021-11-01
261,中通,75822656860534,河北,2.37,3.0,2021-11-01
262,中通,75822656871172,河北,2.39,3.0,2021-11-01
263,中通,75822657164659,河北,2.35,3.0,2021-11-01
264,中通,75822658361276,北京,0.5,2.8,2021-11-01
265,中通,75822657295693,河北,2.39,3.0,2021-11-01
266,中通,75822658725219,河北,2.38,3.0,2021-11-01
267,中通,75822658592936,山西,2.38,3.5,2021-11-01
268,中通,75822658592928,河北,2.37,3.0,2021-11-01
269,中通,75822658592902,山西,2.31,3.5,2021-11-01
270,中通,75822658219705,河北,2.36,3.0,2021-11-01
271,中通,75822656634997,河北,2.32,3.0,2021-11-01
272,中通,75822658725234,河北,0.5,2.5,2021-11-01
273,中通,75822656940906,天津,2.38,3.5,2021-11-01
274,中通,75822656862096,河北,2.39,3.0,2021-11-01
275,中通,75822656862050,北京,2.37,3.5,2021-11-01
276,中通,75822657172020,天津,2.38,3.5,2021-11-01
277,中通,75822656615536,天津,2.36,3.5,2021-11-01
278,中通,75822656476281,天津,2.4,3.5,2021-11-01
279,中通,75822656615556,山西,2.35,3.5,2021-11-01
280,中通,75822656782990,河北,2.38,3.0,2021-11-01
281,中通,75822658725247,北京,2.42,3.5,2021-11-01
282,中通,75822658650559,北京,2.42,3.5,2021-11-01
283,中通,75822658650526,北京,0.5,2.8,2021-11-01
284,中通,75822658435499,天津,2.42,3.5,2021-11-01
285,中通,75822658646295,河北,2.38,3.0,2021-11-01
286,中通,75822658439412,天津,2.4,3.5,2021-11-01
287,中通,75822658219695,山西,2.31,3.5,2021-11-01
288,中通,75822658605576,北京,0.5,2.8,2021-11-01
289,中通,75822658732275,北京,2.34,3.5,2021-11-01
290,中通,75822658366663,河北,2.36,3.0,2021-11-01
291,中通,75822658435466,山西,2.41,3.5,2021-11-01
292,中通,75822657087671,河北,2.39,3.0,2021-11-01
293,中通,75822656925249,北京,0.5,2.8,2021-11-01
294,中通,75822656615492,北京,2.33,3.5,2021-11-01
295,中通,75822656782987,山西,2.35,3.5,2021-11-01
296,中通,75822656615515,河北,0.5,2.5,2021-11-01
297,中通,75822658443276,河北,2.34,3.0,2021-11-01
298,中通,75822658441286,天津,2.37,3.5,2021-11-01
299,中通,75822658741635,河北,2.38,3.0,2021-11-01
300,中通,75822658373730,河北,2.38,3.0,2021-11-01
301,中通,75822658079899,天津,2.35,3.5,2021-11-01
302,中通,75822658720266,北京,0.5,2.8,2021-11-01
303,中通,75822658720258,山西,2.38,3.5,2021-11-01
304,中通,75822656476294,河北,2.25,3.0,2021-11-01
305,中通,75822658657709,河北,2.36,3.0,2021-11-01
306,中通,75822658441293,北京,0.5,2.8,2021-11-01
307,中通,75822657210474,天津,2.33,3.5,2021-11-01
308,中通,75822658607162,北京,2.37,3.5,2021-11-01
309,中通,75822658436214,山西,2.4,3.5,2021-11-01
310,中通,75822658814390,河北,2.42,3.0,2021-11-01
311,中通,75822658509402,天津,2.37,3.5,2021-11-01
312,中通,75822658592609,河北,2.39,3.0,2021-11-01
313,中通,75822657213432,天津,2.32,3.5,2021-11-01
314,中通,75822657304307,河北,2.39,3.0,2021-11-01
315,中通,75822657143746,山西,2.29,3.5,2021-11-01
316,中通,75822658587839,河北,2.34,3.0,2021-11-01
317,中通,75822658592816,河北,2.26,3.0,2021-11-01
318,中通,75822658592836,北京,0.5,2.8,2021-11-01
319,中通,75822658059597,北京,0.5,2.8,2021-11-01
320,中通,75822657445540,河北,2.18,3.0,2021-11-01
321,中通,75822657172895,河北,2.35,3.0,2021-11-01
322,中通,75822658646270,北京,2.32,3.5,2021-11-01
323,中通,75822657383053,河北,2.33,3.0,2021-11-01
324,中通,75822658381802,河北,2.37,3.0,2021-11-01
325,中通,75822658742884,河北,2.42,3.0,2021-11-01
326,中通,75822658382931,河北,2.41,3.0,2021-11-01
327,中通,75822656613219,河北,2.37,3.0,2021-11-01
328,中通,75822656611349,北京,2.38,3.5,2021-11-01
329,中通,75822656474051,天津,2.35,3.5,2021-11-01
330,中通,75822656397577,天津,2.34,3.5,2021-11-01
331,中通,75822658505208,北京,2.36,3.5,2021-11-01
332,中通,75822657360786,山西,2.39,3.5,2021-11-01
333,中通,75822656611747,天津,2.4,3.5,2021-11-01
334,中通,75822657153347,北京,2.34,3.5,2021-11-01
335,中通,75822657383094,河北,2.38,3.0,2021-11-01
336,中通,75822657520287,天津,2.38,3.5,2021-11-01
337,中通,75822657153296,北京,0.5,2.8,2021-11-01
338,中通,78236152015202,北京,0.5,2.8,2021-11-01
339,中通,75822656700280,天津,2.35,3.5,2021-11-01
340,中通,78236152018230,山西,2.21,3.5,2021-11-01
341,中通,75822650641130,河北,1.56,2.8,2021-11-01
342,中通,75822650641127,河北,1.57,2.8,2021-11-01
343,中通,75822649988289,北京,1.48,3.0,2021-11-01
344,中通,75822650642790,北京,0.5,2.8,2021-11-01
345,中通,75822650415112,北京,0.5,2.8,2021-11-01
346,中通,75822649987532,北京,1.52,3.0,2021-11-01
347,中通,75822656777487,河北,2.34,3.0,2021-11-01
348,中通,75822650641101,天津,1.54,3.0,2021-11-01
349,中通,75822649987175,天津,1.48,3.0,2021-11-01
350,中通,75822649987147,北京,1.59,3.0,2021-11-01
351,中通,75822649986722,天津,1.61,3.0,2021-11-01
352,中通,75822649986763,河北,1.45,2.8,2021-11-01
353,中通,75822656625302,天津,2.36,3.5,2021-11-01
354,中通,75822656919460,北京,0.5,2.8,2021-11-01
355,中通,75822650143536,河北,1.54,2.8,2021-11-01
356,中通,75822656919457,河北,2.32,3.0,2021-11-01
357,中通,75822656698438,北京,2.22,3.5,2021-11-01
358,中通,75822650642761,天津,1.54,3.0,2021-11-01
359,中通,75822656625292,山西,2.39,3.5,2021-11-01
360,中通,75822656698425,北京,0.5,2.8,2021-11-01
361,中通,75822649988276,北京,1.48,3.0,2021-11-01
362,中通,75822650641076,河北,1.51,2.8,2021-11-01
363,中通,75822650642787,山西,1.53,3.0,2021-11-01
364,中通,75822650642759,天津,1.5,3.0,2021-11-01
365,中通,75822649986710,北京,1.76,3.0,2021-11-01
366,中通,75822649986697,河北,1.48,2.8,2021-11-01
367,中通,75822649986707,天津,1.5,3.0,2021-11-01
368,中通,75822649986684,北京,1.51,3.0,2021-11-01
369,中通,75822650360946,河北,1.5,2.8,2021-11-01
370,中通,75822650360938,山西,2.91,3.5,2021-11-01
371,中通,75822650143543,山西,0.5,2.5,2021-11-01
372,中通,75822650280418,河北,1.49,2.8,2021-11-01
373,中通,75822650280426,山西,1.4,3.0,2021-11-01
374,中通,75822650642733,河北,1.54,2.8,2021-11-01
375,中通,75822650565616,河北,0.5,2.5,2021-11-01
376,中通,75822649987213,山西,1.49,3.0,2021-11-01
377,中通,75822649987226,河北,1.54,2.8,2021-11-01
378,中通,75822649987206,河北,1.49,2.8,2021-11-01
379,中通,75822650360890,河北,1.46,2.8,2021-11-01
380,中通,75822649982676,北京,0.5,2.8,2021-11-01
381,中通,75822650139818,河北,1.47,2.8,2021-11-01
382,中通,75822649982663,河北,1.76,2.8,2021-11-01
383,中通,75822650280370,河北,1.5,2.8,2021-11-01
384,中通,75822650280382,天津,1.5,3.0,2021-11-01
385,中通,75822649988256,山西,1.53,3.0,2021-11-01
386,中通,75822650280405,天津,1.52,3.0,2021-11-01
387,中通,75822649988263,山西,1.53,3.0,2021-11-01
388,中通,75822649987196,河北,1.51,2.8,2021-11-01
389,中通,75822649987599,河北,1.52,2.8,2021-11-01
390,中通,75822649987558,山西,1.52,3.0,2021-11-01
391,中通,75822658500872,天津,2.29,3.5,2021-11-01
392,中通,75822650642774,北京,0.5,2.8,2021-11-01
393,中通,75822650143528,山西,1.54,3.0,2021-11-01
394,中通,75822656625343,河北,2.4,3.0,2021-11-01
395,中通,78236152015958,北京,0.5,2.8,2021-11-01
396,中通,75822656773254,天津,2.38,3.5,2021-11-01
397,中通,75822658213868,北京,2.34,3.5,2021-11-01
398,中通,75822658059635,北京,0.5,2.8,2021-11-01
399,中通,75822658356680,河北,2.38,3.0,2021-11-01
400,中通,75822656790664,北京,2.38,3.5,2021-11-01
401,中通,78236152016423,河北,1.23,2.8,2021-11-01
402,中通,78236152016449,河北,0.87,2.5,2021-11-01
403,中通,78236152015945,天津,1.19,3.0,2021-11-01
404,中通,78236152018878,河北,1.18,2.8,2021-11-01
405,中通,75822650283856,山西,1.56,3.0,2021-11-01
406,中通,75822650360925,河北,1.51,2.8,2021-11-01
407,中通,75822649987573,天津,1.48,3.0,2021-11-01
