,logistics,_id,area,weight,fee,time
86,高埗中通,75822744423854,广东,2.45,2.5,2021-11-01
87,高埗中通,75822743898955,广西,2.54,2.5,2021-11-01
88,高埗中通,75822744130004,福建,2.36,2.5,2021-11-01
89,高埗中通,75822743900952,广东,2.16,2.5,2021-11-01
90,高埗中通,75822744061738,广东,2.31,2.5,2021-11-01
91,高埗中通,75506015931834,广东,2.28,2.5,2021-11-01
92,高埗中通,75822744204505,广东,2.14,2.5,2021-11-01
93,高埗中通,75822744129646,广东,2.59,2.5,2021-11-01
94,高埗中通,75822744061725,广东,1.96,2.5,2021-11-01
95,高埗中通,75822743898976,福建,2.37,2.5,2021-11-01
96,高埗中通,75822744061712,广东,2.04,2.5,2021-11-01
97,高埗中通,75822743898930,广东,2.38,2.5,2021-11-01
98,高埗中通,75822744060716,福建,2.22,2.5,2021-11-01
99,高埗中通,75822743822422,广东,2.13,2.5,2021-11-01
100,高埗中通,75822743828091,福建,1.19,2.5,2021-11-01
101,高埗中通,75822744581404,广东,2.46,2.5,2021-11-01
102,高埗中通,75506015931569,广东,2.16,2.5,2021-11-01
103,高埗中通,75822744130032,广东,2.5,2.5,2021-11-01
104,高埗中通,75822744061541,广东,2.08,2.5,2021-11-01
105,高埗中通,75822744133356,广东,2.08,2.5,2021-11-01
106,高埗中通,75822743824068,广东,1.95,2.5,2021-11-01
107,高埗中通,75822743898968,福建,2.67,2.5,2021-11-01
108,高埗中通,75822744130045,广西,2.84,2.5,2021-11-01
109,高埗中通,75822743822514,福建,2.19,2.5,2021-11-01
110,高埗中通,75822743824076,广西,2.28,2.5,2021-11-01
111,高埗中通,75822744130020,福建,4.99,2.5,2021-11-01
112,高埗中通,75822743822489,广东,3.64,2.5,2021-11-01
113,高埗中通,75822744131996,广东,2.26,2.5,2021-11-01
114,高埗中通,75822743822542,福建,2.08,2.5,2021-11-01
115,高埗中通,75822744130017,广东,2.48,2.5,2021-11-01
116,高埗中通,75822744131692,广西,2.16,2.5,2021-11-01
117,高埗中通,75822744427796,福建,2.09,2.5,2021-11-01
118,高埗中通,75822744129985,广西,2.44,2.5,2021-11-01
119,高埗中通,75506015931783,广东,2.18,2.5,2021-11-01
120,高埗中通,75822744423882,广东,2.48,2.5,2021-11-01
121,高埗中通,75822744429135,广东,2.19,2.5,2021-11-01
122,高埗中通,75822743755485,广东,2.51,2.5,2021-11-01
123,高埗中通,75822743898996,广西,2.19,2.5,2021-11-01
124,高埗中通,75822744059120,广西,2.36,2.5,2021-11-01
125,高埗中通,75506015931755,广东,2.13,2.5,2021-11-01
126,高埗中通,75822744208314,福建,1.15,2.5,2021-11-01
127,高埗中通,75822743900986,广东,2.11,2.5,2021-11-01
128,高埗中通,75822744201476,福建,2.46,2.5,2021-11-01
129,高埗中通,75822743756678,福建,2.35,2.5,2021-11-01
130,高埗中通,75822743822527,广东,2.12,2.5,2021-11-01
131,高埗中通,75822743899007,广东,2.43,2.5,2021-11-01
132,高埗中通,75822744427536,广西,2.08,2.5,2021-11-01
133,高埗中通,75822743898942,广西,2.51,2.5,2021-11-01
134,高埗中通,75822744129653,广东,2.49,2.5,2021-11-01
135,高埗中通,75822744133016,广东,2.04,2.5,2021-11-01
136,高埗中通,75822744580543,广东,2.44,2.5,2021-11-01
137,高埗中通,75822744423186,广东,2.47,2.5,2021-11-01
138,高埗中通,75822744059117,福建,2.44,2.5,2021-11-01
139,高埗中通,75822744359676,广东,1.24,2.5,2021-11-01
140,高埗中通,75822743821321,广西,0.02,2.5,2021-11-01
141,高埗中通,75822743822435,广东,2.07,2.5,2021-11-01
142,高埗中通,75822743756030,广东,2.45,2.5,2021-11-01
143,高埗中通,75822744423895,广东,2.43,2.5,2021-11-01
144,高埗中通,75822744642565,广东,1.38,2.5,2021-11-01
145,高埗中通,75822743821347,广东,2.47,2.5,2021-11-01
146,高埗中通,75822744581417,广东,2.44,2.5,2021-11-01
147,高埗中通,75822743756665,福建,2.41,2.5,2021-11-01
148,高埗中通,75822744058072,广东,2.43,2.5,2021-11-01
149,高埗中通,75822744058085,广东,2.31,2.5,2021-11-01
150,高埗中通,75822744585997,广西,1.22,2.5,2021-11-01
151,高埗中通,75822744060757,广西,2.16,2.5,2021-11-01
152,高埗中通,75822744201496,广西,2.49,2.5,2021-11-01
153,高埗中通,75822743898983,广东,2.53,2.5,2021-11-01
154,高埗中通,75822743822456,广西,2.45,2.5,2021-11-01
155,高埗中通,75822963714638,福建,2.19,2.5,2021-11-01
156,高埗中通,75822964016216,福建,1.22,2.5,2021-11-01
157,高埗中通,75822744353586,福建,2.49,2.5,2021-11-01
158,高埗中通,75822743756027,广东,2.43,2.5,2021-11-01
159,高埗中通,75822743824030,福建,2.02,2.5,2021-11-01
160,高埗中通,75822963519471,广西,1.42,2.5,2021-11-01
161,高埗中通,75822963942446,广东,1.23,2.5,2021-11-01
162,高埗中通,75822743899010,广东,2.43,2.5,2021-11-01
163,高埗中通,75822963585334,广东,2.19,2.5,2021-11-01
164,高埗中通,75822744203499,广东,2.05,2.5,2021-11-01
165,高埗中通,75822743755498,广东,2.47,2.5,2021-11-01
166,高埗中通,75822744129998,广东,2.35,2.5,2021-11-01
167,高埗中通,75822964160030,广东,2.16,2.5,2021-11-01
